test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
1.07352,0.00997938,0.0375218,0.00188594,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.011216,0.99955,-0.0278361,-0.000623,0.00106,-0.000091,-104.614,0.514,91.742,0.0378294,0.459579,0.17852,0.448988
1.09789,-1,1,0.00841427,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00949163,0.999377,-0.0339862,0.000899,-0.001392,0.000097,-104.616,0.515,91.743,1.3928,0.454845,1.31278,0.44569
1.15252,-1,-1,0.0128109,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00898215,0.999469,-0.0313355,0.000801,-0.000363,-0.000244,-104.614,0.514,91.744,1.42755,0.514113,1.49352,0.52885
1.18077,1,-0.799703,1,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00931232,0.999488,-0.0305976,0.000216,-0.001048,0.000602,-104.612,0.514,91.744,1.62117,0.508268,1.62834,0.539354
1.23606,0.871186,1,-1,-0.204667,0.117823,0.971714,-0.0214928,0.146859,0.988924,-0.00776589,0.999552,-0.0289177,0.000267,0.000226,-0.000203,-104.613,0.514,91.744,1.67073,0.405393,1.70268,0.427015
1.26484,0.00811415,0.0528434,-0.848929,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00960299,0.99963,-0.0254377,0.001176,-0.001788,-0.000298,-104.615,0.513,91.744,0.882576,0.412741,0.999327,0.415362
1.31957,0.0350269,-1,1,-0.204285,0.118474,0.971716,-0.0214709,0.147191,0.988875,-0.0109066,0.999639,-0.0245654,0.000157,0.001044,0.000771,-104.615,0.512,91.743,1.41018,0.491663,1.41582,0.492498
1.34974,0.0229028,0.0612369,0.00361795,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00888982,0.999542,-0.0289174,-0.000059,-0.001219,-0.001499,-104.614,0.512,91.743,0.0557776,0.476083,0.162951,0.491201
1.40477,0.0110452,0.0347239,-1,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0106065,0.999559,-0.02774,-0.00032,0.0007,-0.002214,-104.615,0.513,91.743,1.03093,0.445205,1.14532,0.466832
1.43225,1,0.0608373,-0.0106378,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00887564,0.999581,-0.0275451,-0.00078,0.000044,0.00001,-104.615,0.513,91.743,1.00861,0.434666,1.0449,0.452042
