test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
1.32852,0.0055772,0.0276559,0.0021556,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0213252,0.99953,-0.0220394,-0.001106,0.000747,0.000397,1.62,1.184,91.176,0.0467278,0.0260385,0.134609,0.0362702
1.38994,0.00573782,0.0213057,0.00232518,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0199133,0.999547,-0.0225684,-0.000047,-0.000889,-0.000074,1.621,1.184,91.177,0.0503945,0.0250424,0.137356,0.0358454
1.45437,0.00857795,0.0259532,0.000569448,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0196704,0.999621,-0.0192627,-0.00057,-0.000032,0.000397,1.622,1.184,91.177,0.0451611,0.0246068,0.13125,0.0350539
1.51574,0.00964175,0.0242756,0.00054667,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0213804,0.999558,-0.0206643,0.000374,0.000843,0.000532,1.621,1.187,91.177,0.0467059,0.024387,0.13188,0.033468
1.58352,0.00669804,0.0277811,-0.000370511,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0186221,0.999559,-0.0231242,0.000986,-0.00062,0.000303,1.618,1.188,91.179,0.0453654,0.0248452,0.127277,0.0337232
1.65093,0.00438369,0.0215538,-0.00559967,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0210292,0.9996,-0.0188854,-0.00118,-0.00032,-0.000731,1.618,1.19,91.18,0.0502939,0.0272371,0.132265,0.0339238
1.71934,0.0075338,0.0212033,0.00140312,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0205929,0.999627,-0.0179292,0.000543,-0.000041,0.000293,1.617,1.191,91.18,0.0488474,0.028401,0.129276,0.034115
1.78148,0.00403489,0.028413,0.00454454,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0218258,0.999582,-0.0189567,-0.000492,-0.000008,0.000144,1.617,1.19,91.177,0.0451545,0.0271436,0.121863,0.0334738
1.84921,0.00745475,0.0230557,0.00372325,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0192176,0.999621,-0.0197287,-0.001241,-0.000108,0.000682,1.617,1.188,91.178,0.0456118,0.0266351,0.123191,0.0338361
1.91662,0.00549384,0.0184243,-0.000646442,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0195219,0.999605,-0.0202374,0.000272,0.001734,-0.00128,1.62,1.186,91.178,0.052557,0.0249884,0.129103,0.0332384
1.9844,0.00732052,0.0141061,-0.000364781,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0192223,0.999562,-0.0224942,-0.000216,-0.000666,-0.000143,1.622,1.187,91.178,0.0523731,0.0227947,0.128251,0.0315814
2.04784,0.00306273,0.0163557,-0.000478091,-0.346755,0.116125,0.930739,-0.163018,0.148342,0.975407,-0.0208213,0.999524,-0.0227605,-0.000123,-0.001455,-0.000919,1.624,1.188,91.176,0.0523079,0.0235987,0.125574,0.0312765
2.10948,0.00498666,0.0186432,-0.0026333,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0229945,0.999494,-0.0219725,-0.000193,-0.000667,0.001048,1.623,1.189,91.177,0.0499833,0.0240445,0.122681,0.0317617
2.17065,0.00363607,0.0134209,-0.00176056,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.021743,0.999567,-0.0198035,-0.001545,0.000552,0.001298,1.62,1.188,91.175,0.05462,0.0256454,0.126804,0.0339507
2.24239,0.00272322,0.0148026,0.00368175,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0209542,0.999567,-0.0206476,0.001649,-0.000046,-0.000564,1.619,1.186,91.175,0.0548733,0.0260645,0.123724,0.0350646
2.31207,0.00773037,0.0120362,0.00430189,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.020911,0.999547,-0.0216251,0.00005,-0.000364,0.00055,1.624,1.187,91.175,0.0524364,0.0235619,0.121506,0.0328238
2.38066,0.00179347,0.0183335,-0.000602559,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0209696,0.999587,-0.0196399,0.000413,-0.000341,-0.000229,1.626,1.187,91.178,0.0512453,0.0223854,0.117539,0.0311558
2.44373,0.00338445,0.0133794,0.0032586,-0.346755,0.116125,0.930739,-0.163018,0.148342,0.975407,-0.0207289,0.999581,-0.0202183,-0.000099,-0.000695,0.000658,1.626,1.187,91.178,0.0528981,0.0232063,0.118687,0.0308776
2.50501,0.00299327,0.0100304,-0.00454586,-0.346755,0.116125,0.930739,-0.163018,0.148342,0.975407,-0.0214165,0.999539,-0.0215185,0.000573,0.000657,0.000022,1.621,1.188,91.176,0.0574941,0.0256288,0.123098,0.032475
