test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
1.47203,0.999913,-1.00009,-1.00009,-0.347606,0.115718,0.930473,-0.163013,0.148027,0.975456,-0.0230706,0.999592,-0.0168436,-0.000087,0.00065,0.000253,1.621,1.191,91.156,1.13681,0.179969,0.525839,0.245277
1.52972,0.999981,-1.00002,-1.00002,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0218674,0.999564,-0.0198237,-0.000019,-0.000217,-0.000477,1.62,1.193,91.157,1.1204,0.176044,0.486167,0.228896
1.58755,0.999136,-1.00086,-1.00086,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0218346,0.999493,-0.023161,-0.000864,0.001051,-0.000737,1.62,1.193,91.156,1.10753,0.174273,0.452201,0.215164
1.64524,0.997953,-1.00205,-1.00205,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0206454,0.999668,-0.015433,-0.002047,0.00166,0.000147,1.623,1.193,91.156,1.09588,0.171685,0.42134,0.201008
1.70304,1.00182,-0.998175,-0.998175,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.021026,0.999554,-0.0212302,0.001825,-0.001739,-0.000963,1.621,1.194,91.155,1.07319,0.169225,0.381581,0.187617
1.76113,1.00026,-0.999736,-0.999736,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0201402,0.999546,-0.0223893,0.000264,0.000032,0.000372,1.623,1.192,91.157,1.06392,0.168156,0.356512,0.175635
1.81756,0.999911,-1.00009,-1.00009,-0.347515,0.115429,0.930543,-0.163013,0.148027,0.975456,-0.0201355,0.99962,-0.0188068,-0.000089,0.000578,0.000958,1.623,1.193,91.156,1.05229,0.166267,0.331461,0.163551
1.84637,0.998891,-1.00111,-1.00111,-0.347606,0.115718,0.930473,-0.163013,0.148027,0.975456,-0.0206339,0.999518,-0.0231876,-0.001109,0.002058,-0.000108,1.622,1.192,91.156,1.04754,0.166544,0.320989,0.158789
1.91473,1.00055,-0.999453,-0.999453,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0211394,0.999578,-0.0199139,0.000547,-0.001534,0.000394,1.623,1.192,91.156,1.02815,0.164544,0.287779,0.146214
1.97352,0.999347,-1.00065,-1.00065,-0.347449,0.116111,0.930482,-0.163013,0.148027,0.975456,-0.0191044,0.999558,-0.0227822,-0.000653,-0.001212,0.000016,1.622,1.192,91.158,1.01724,0.161831,0.267025,0.135103
2.03011,0.999541,-1.00046,-1.00046,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0206126,0.999611,-0.0187759,-0.000459,0.000757,-0.001366,1.623,1.192,91.158,1.00565,0.160403,0.248587,0.125928
2.05947,1.00036,-0.999645,-0.999645,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0183852,0.999645,-0.0193045,0.000355,-0.0005,-0.000273,1.621,1.192,91.158,0.998478,0.1597,0.237094,0.121212
2.1164,0.998854,-1.00115,-1.00115,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0228907,0.999527,-0.0205403,-0.001146,-0.000772,-0.000474,1.62,1.193,91.16,0.989056,0.157948,0.221105,0.111944
2.17952,1.0005,-0.999501,-0.999501,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0196379,0.999587,-0.0209675,0.000499,-0.000079,-0.001259,1.618,1.195,91.157,0.974383,0.155527,0.201501,0.10327
2.21379,0.999755,-1.00024,-1.00024,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0214664,0.999517,-0.0224886,-0.000245,0.001281,-0.001093,1.621,1.196,91.157,0.969988,0.153501,0.194547,0.0985926
2.2786,1.00192,-0.998084,-0.998084,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0210255,0.999529,-0.0223524,0.001916,-0.00095,-0.000049,1.62,1.196,91.158,0.95432,0.151983,0.174078,0.0906068
2.34143,0.999639,-1.00036,-1.00036,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0210562,0.999661,-0.0153322,-0.000361,-0.000103,-0.000589,1.622,1.196,91.157,0.946432,0.150666,0.163501,0.0843453
2.40442,0.999328,-1.00067,-1.00067,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0223751,0.999421,-0.0256445,-0.000672,-0.000514,0.001063,1.623,1.196,91.157,0.936908,0.149633,0.150462,0.0794581
2.46137,0.999588,-1.00041,-1.00041,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0208917,0.999642,-0.0167134,-0.000412,-0.000085,0.00037,1.622,1.195,91.158,0.926596,0.148891,0.139715,0.0739532
2.53384,0.999825,-1.00017,-1.00017,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0202308,0.999584,-0.0205373,-0.000175,-0.000308,-0.000369,1.623,1.195,91.158,0.913532,0.147008,0.126367,0.0683661
2.5927,1.00025,-0.999754,-0.999754,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0216625,0.999436,-0.0256475,0.000246,-0.000062,-0.000608,1.622,1.195,91.159,0.903467,0.146038,0.116493,0.0640017
2.65187,1.00062,-0.999384,-0.999384,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0201463,0.999646,-0.0173851,0.000616,-0.000157,0.00018,1.624,1.195,91.16,0.89421,0.143989,0.107648,0.0595021
2.71045,1.00048,-0.999524,-0.999524,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0207546,0.999579,-0.0202459,0.000476,0.000414,0.000502,1.623,1.197,91.159,0.886053,0.141993,0.10049,0.0556266
2.73865,0.999951,-1.00005,-1.00005,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0220355,0.999555,-0.0200972,-0.000049,0.000228,-0.000162,1.625,1.197,91.161,0.881927,0.140663,0.0972083,0.0533668
2.79494,0.999616,-1.00038,-1.00038,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0228676,0.999538,-0.0200091,-0.000384,-0.00003,-0.000574,1.628,1.197,91.159,0.873658,0.140768,0.090571,0.0543291
2.82798,1.00058,-0.999421,-0.999421,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0211124,0.999523,-0.0225403,0.000579,-0.002176,-0.000838,1.63,1.197,91.161,0.866029,0.139258,0.0837473,0.0524222
2.88455,0.998993,-1.00101,-1.00101,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0191655,0.999562,-0.0225297,-0.001007,0.001192,0.00039,1.628,1.195,91.163,0.863057,0.138295,0.0824545,0.048009
2.94741,0.999992,-1.00001,-1.00001,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0227548,0.999578,-0.018061,-0.000008,-0.00035,-0.001907,1.625,1.196,91.164,0.850218,0.137204,0.0739207,0.0430805
3.0072,0.999989,-1.00001,-1.00001,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0197491,0.999632,-0.0186235,-0.000011,0.000544,-0.001038,1.629,1.197,91.162,0.84325,0.135416,0.0694866,0.044575
3.06411,0.999393,-1.00061,-1.00061,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0204549,0.999531,-0.0228073,-0.000607,-0.000043,-0.000586,1.629,1.198,91.161,0.836525,0.134448,0.0645928,0.0445607
3.09365,1.00079,-0.999214,-0.999214,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0215557,0.999531,-0.02176,0.000786,0.00055,0.000701,1.628,1.198,91.161,0.832136,0.134214,0.0614803,0.0434293
3.15073,1.00005,-0.999945,-0.999945,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0193089,0.999565,-0.0222716,0.000055,0.000391,-0.000015,1.629,1.195,91.164,0.825073,0.133517,0.0577078,0.0403238
3.20762,0.999472,-1.00053,-1.00053,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0197034,0.999669,-0.0165386,-0.000528,0.001324,0.000222,1.63,1.193,91.165,0.819388,0.133105,0.0554404,0.0385682
3.26437,0.999034,-1.00097,-1.00097,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0234181,0.999616,-0.0148281,-0.000966,-0.001105,-0.000276,1.629,1.191,91.164,0.811328,0.134674,0.0502047,0.0382655
3.32157,0.999318,-1.00068,-1.00068,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0216797,0.999514,-0.0223955,-0.000682,-0.001163,-0.000722,1.63,1.192,91.163,0.803625,0.133785,0.0462162,0.0397436
3.38463,1.00034,-0.999662,-0.999662,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0218784,0.999556,-0.0202426,0.000338,0.000137,-0.000641,1.634,1.191,91.162,0.795526,0.13405,0.042978,0.0443855
3.44763,1.00101,-0.998987,-0.998987,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0199039,0.999686,-0.0152086,0.001013,-0.000388,-0.000929,1.628,1.192,91.162,0.786698,0.131839,0.0391324,0.0373009
3.50405,1.001,-0.998999,-0.998999,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0213045,0.999577,-0.0197754,0.001001,0.001159,0.000557,1.628,1.19,91.161,0.782392,0.132752,0.0376586,0.038722
3.53381,0.998906,-1.00109,-1.00109,-0.347606,0.115718,0.930473,-0.163013,0.148027,0.975456,-0.0213417,0.999586,-0.0192994,-0.001094,-0.000716,-0.000714,1.628,1.191,91.162,0.779865,0.13156,0.0363811,0.0370671
3.59061,0.999838,-1.00016,-1.00016,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0225502,0.999554,-0.0195911,-0.000162,-0.00032,-0.000584,1.631,1.192,91.161,0.772691,0.131098,0.033524,0.040735
3.65354,0.999046,-1.00095,-1.00095,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0212066,0.999565,-0.0204929,-0.000954,0.001947,0.000015,1.632,1.194,91.16,0.768611,0.129771,0.0336303,0.0428898
3.72062,1.00039,-0.999611,-0.999611,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0196178,0.999588,-0.0209461,0.000389,0.000553,-0.000518,1.632,1.193,91.16,0.758414,0.128977,0.0288777,0.0429216
3.78378,1.00076,-0.999241,-0.999241,-0.346978,0.115685,0.930711,-0.163013,0.148027,0.975456,-0.0220887,0.999615,-0.016771,0.000759,-0.000904,-0.0015,1.635,1.193,91.157,0.749807,0.130878,0.0256604,0.0493948
3.84109,0.99811,-1.00189,-1.00189,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.019897,0.999644,-0.0177542,-0.00189,-0.000334,0.0012,1.636,1.194,91.157,0.750094,0.12932,0.0261433,0.0500786
3.9033,1.00089,-0.99911,-0.99911,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0195332,0.999672,-0.0165675,0.00089,-0.001759,0.000083,1.637,1.196,91.158,0.738376,0.126437,0.0212887,0.0495551
3.96027,0.999996,-1,-1,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0193977,0.999593,-0.0209291,-0.000004,0.000251,0.000517,1.637,1.194,91.157,0.735306,0.127409,0.0218315,0.0512594
4.01805,1.00035,-0.999649,-0.999649,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0224979,0.999518,-0.021373,0.000351,0.000464,-0.000413,1.638,1.193,91.159,0.728627,0.127039,0.0203043,0.0502648
4.08855,1.00033,-0.99967,-0.99967,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0183195,0.99959,-0.0220039,0.00033,-0.000733,-0.001898,1.637,1.194,91.161,0.719984,0.123861,0.0180791,0.0468028
4.14848,0.999662,-1.00034,-1.00034,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0207265,0.99957,-0.0207265,-0.000338,0.000877,0.000023,1.635,1.192,91.16,0.717734,0.124783,0.0180859,0.0457867
4.20655,0.999458,-1.00054,-1.00054,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0162409,0.999682,-0.0193052,-0.000542,-0.001137,0.000001,1.638,1.191,91.159,0.711545,0.124754,0.0155207,0.0501582
