test for writing sensor data,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err, attitude_err
1.08687,0.00613696,0.0257406,0.00244818,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.376306,0.912089,0.162749,0.032385,0.04017,0.045733,-38.475,-43.545,-60.348,0.391079,19.9004
1.14973,0.00550777,0.0245831,0.00260605,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.376478,0.912435,0.160399,0.030042,0.038532,0.048056,-38.502,-43.315,-60.179,0.408209,20.5613
1.17982,0.00477585,0.0238555,0.00262971,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.375779,0.913409,0.156439,0.030735,0.038877,0.046531,-38.513,-43.209,-60.103,0.408319,20.8115
1.23448,0.00407321,0.0231571,0.00265243,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.377252,0.912195,0.159941,0.032248,0.041175,0.046921,-38.534,-43.015,-59.963,0.397047,21.13
1.26603,0.00339868,0.0224866,0.00254633,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.376373,0.913582,0.153985,0.031924,0.03873,0.046146,-38.541,-42.908,-59.886,0.387974,21.2748
1.32304,0.00287902,0.0219709,0.00270028,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.376196,0.913472,0.155066,0.030402,0.040332,0.046601,-38.558,-42.705,-59.742,0.364132,21.463
1.35573,0.00238016,0.0212199,0.00297598,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.375959,0.912767,0.159724,0.03068,0.040053,0.047476,-38.57,-42.589,-59.659,0.344339,21.5442
1.41013,0.00190124,0.0206269,0.00336854,-0.00122127,0.150731,0.988574,0.163229,0.0612111,0.984688,0.375822,0.912111,0.163744,0.034071,0.039414,0.045498,-38.583,-42.39,-59.52,0.303676,21.6434
1.43795,0.00176801,0.0211599,1,-0.00198187,0.150687,0.98858,0.163229,0.0612111,0.984688,0.371755,0.914923,0.157206,0.031196,0.039292,0.047697,-38.589,-42.292,-59.451,1.06051,19.0221
1.49386,0.0310789,0.462955,0.015759,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.374596,0.912911,0.162087,0.030875,0.038229,0.046398,-38.601,-42.095,-59.314,0.567376,20.2985
1.52191,-0.00063015,0.0500711,-0.0116866,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.376834,0.912808,0.157405,0.03046,0.040558,0.047557,-38.609,-41.977,-59.23,0.239392,20.6659
1.58259,0.00296709,0.0226254,-0.00156101,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.374744,0.913073,0.160824,0.032773,0.040809,0.044916,-38.616,-41.765,-59.084,0.193946,21.2063
1.61269,0.00272051,0.0214646,-0.00111486,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.376062,0.912913,0.158643,0.033192,0.040699,0.046451,-38.622,-41.657,-59.009,0.17474,21.438
1.66989,0.00248379,0.0202223,-0.000942368,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.374714,0.913013,0.161234,0.034076,0.04062,0.044381,-38.629,-41.447,-58.865,0.139889,21.8659
1.69789,0.00238443,0.0187739,-0.000904673,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.37462,0.91343,0.159075,0.030992,0.039647,0.045803,-38.632,-41.347,-58.798,0.127813,22.0536
1.75417,0.00331227,0.0214763,0.00578242,-0.00122127,0.150731,0.988574,0.162911,0.0615776,0.984717,0.373443,0.913134,0.163484,0.032772,0.038828,0.0441,-38.638,-41.147,-58.662,0.10231,22.3776
1.78355,0.00292398,0.0206173,0.00619063,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.376751,0.912768,0.157838,0.030715,0.039011,0.048122,-38.644,-41.039,-58.588,0.0919555,22.4853
1.83922,0.00907421,0.0168508,0.000954827,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.375203,0.913352,0.158147,0.033295,0.040618,0.048347,-38.649,-40.838,-58.451,0.0738573,22.6862
1.8662,0.00819964,0.0157931,0.00117244,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.3754,0.913146,0.15887,0.032002,0.039082,0.045262,-38.651,-40.739,-58.385,0.0678006,22.7538
1.92185,0.00313928,0.00953367,-0.0013046,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.37443,0.913728,0.157811,0.032136,0.038724,0.045385,-38.653,-40.536,-58.251,0.053047,22.8513
1.96087,0.00288581,0.00889651,-0.000612903,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.373986,0.912799,0.164111,0.032454,0.04077,0.044757,-38.658,-40.393,-58.155,0.0495341,22.879
2.01539,0.00149135,0.0128893,0.0049114,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.374929,0.912818,0.161836,0.032482,0.040007,0.045472,-38.663,-40.194,-58.024,0.0565265,22.8186
2.04177,0.00194331,0.0123737,0.00394753,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.377073,0.912051,0.161179,0.034315,0.038539,0.044437,-38.666,-40.086,-57.95,0.0594668,22.7424
2.10021,0.00263299,0.0140531,0.0021269,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.375869,0.913,0.1586,0.033218,0.038234,0.045515,-38.668,-39.887,-57.818,0.062163,22.5914
2.1306,0.00278347,0.0136189,0.00140232,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.373504,0.913667,0.160335,0.032116,0.039836,0.045241,-38.668,-39.779,-57.747,0.0607889,22.5314
2.18526,-0.00142073,0.0163996,-0.00172342,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.374464,0.913605,0.158439,0.034484,0.037567,0.043416,-38.672,-39.581,-57.615,0.0689801,22.4089
2.21501,-0.00174761,0.0151041,-0.00063127,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.372281,0.913633,0.163346,0.031237,0.039051,0.046628,-38.672,-39.471,-57.545,0.0657684,22.3561
2.27087,0.00458949,0.00900016,0.00310314,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.376293,0.912597,0.159909,0.030752,0.039386,0.047732,-38.67,-39.236,-57.393,0.0543447,22.1301
2.30709,0.00427801,0.00812855,0.00297901,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.373875,0.913191,0.162173,0.029836,0.037035,0.044844,-38.666,-39.136,-57.328,0.0533011,22.0462
2.36163,0.00628123,0.0115126,4.60085E-05,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.370642,0.914877,0.160075,0.032769,0.037147,0.043017,-38.664,-38.948,-57.211,0.053048,22.0467
2.3922,0.00590208,0.0114358,0.00017207,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.371345,0.913545,0.16595,0.032807,0.038121,0.042071,-38.662,-38.831,-57.136,0.0520935,22.0491
2.44949,0.00144523,0.00803659,-0.000474322,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.374079,0.91335,0.160801,0.02986,0.036512,0.046699,-38.653,-38.624,-57.01,0.050074,22.0162
2.48101,0.00164322,0.00784303,-0.00160647,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.369981,0.914593,0.1632,0.031956,0.038663,0.043012,-38.655,-38.518,-56.942,0.0488368,22.0753
2.53523,0.0019612,0.00752931,-0.00230962,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.374166,0.9124,0.16591,0.032166,0.038376,0.045231,-38.652,-38.32,-56.819,0.0478969,22.124
2.59388,0.00226646,0.00646072,-0.000682412,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.375169,0.911636,0.167831,0.032744,0.039836,0.046767,-38.646,-38.111,-56.686,0.0462709,22.1693
2.62228,0.0024316,0.0064581,-0.000399312,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.373484,0.913256,0.162709,0.030964,0.037769,0.047965,-38.642,-38.001,-56.617,0.0435288,22.2328
2.68373,0.00195063,0.00658348,-0.000511241,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.373897,0.913574,0.15995,0.03271,0.037423,0.043077,-38.637,-37.784,-56.478,0.0389905,22.3781
2.71288,0.0012331,0.00695965,-0.000746595,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.374041,0.91289,0.163477,0.031978,0.037931,0.045362,-38.635,-37.676,-56.411,0.0391452,22.454
2.76772,0.00335811,0.00629756,0.00631788,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.371126,0.914162,0.163013,0.032916,0.039267,0.044033,-38.631,-37.476,-56.286,0.0332851,22.6254
2.79988,0.00386329,0.00642936,0.00619306,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.372536,0.912903,0.166809,0.031366,0.038867,0.043193,-38.629,-37.358,-56.214,0.0312571,22.7041
2.85469,-3.97675E-07,0.00655589,-0.00172878,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.370068,0.914049,0.166023,0.032203,0.037944,0.042737,-38.619,-37.16,-56.092,0.0396536,22.915
2.8852,0.000255423,0.00629366,-0.00165963,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.370472,0.913797,0.166508,0.031485,0.03741,0.044453,-38.613,-37.052,-56.025,0.0405885,23.0135
2.94006,0.00178003,0.00194905,-0.00108163,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.370434,0.914207,0.16433,0.031925,0.037591,0.044181,-38.598,-36.848,-55.9,0.0416816,23.151
2.96984,0.00196463,0.00174318,-0.00154998,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.370463,0.913938,0.165752,0.029512,0.038223,0.043452,-38.588,-36.728,-55.828,0.0411967,23.2059
3.02428,0.00342087,0.00538261,0.00439551,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.371986,0.913364,0.165509,0.030097,0.039361,0.042303,-38.577,-36.546,-55.717,0.0355841,23.2046
3.0519,0.00341194,0.00529521,0.0044755,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.371237,0.913562,0.166093,0.03245,0.03812,0.048238,-38.572,-36.444,-55.655,0.0411676,23.1917
3.1066,0.00114701,0.00436259,-0.169524,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.37279,0.912988,0.165775,0.031491,0.03937,0.046459,-38.557,-36.243,-55.533,0.204343,23.9817
3.13513,-1,0.45615,0.00967152,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.372344,0.912656,0.16858,0.033523,0.04111,0.046563,-38.557,-36.136,-55.465,1.10689,23.7827
3.18969,-0.00218377,0.00436259,-0.00245253,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.372945,0.912951,0.165628,0.031362,0.041513,0.045839,-38.542,-35.943,-55.348,0.0488819,23.4857
3.21535,-0.00235223,0.00380438,-0.00184282,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.369923,0.913958,0.166844,0.032438,0.036593,0.045334,-38.536,-35.844,-55.287,0.0481145,23.3761
3.27146,0.00196263,0.00531493,-0.00355973,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.373517,0.913315,0.162297,0.031663,0.038458,0.046369,-38.526,-35.645,-55.166,0.061074,23.0983
3.30298,0.00226783,0.00523024,-0.00303364,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.370787,0.91347,0.167601,0.031927,0.038717,0.046295,-38.518,-35.527,-55.093,0.0654818,22.9766
3.37151,0.00294453,-0.0030368,0.00488973,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.369962,0.914615,0.163119,0.034053,0.037952,0.046751,-38.509,-35.284,-54.944,0.0760052,22.7166
3.40243,0.00244304,-0.00278742,0.00469414,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.369703,0.914028,0.16695,0.034069,0.039821,0.044149,-38.503,-35.167,-54.873,0.0776595,22.6246
3.46926,0.000043083,0.00896316,-0.00380725,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.370093,0.913902,0.166776,0.032599,0.036971,0.041958,-38.483,-34.928,-54.73,0.0677375,22.5707
3.49717,0.00004136,0.00822092,-0.00403867,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.370487,0.914433,0.162949,0.031464,0.038494,0.046994,-38.473,-34.827,-54.67,0.0721479,22.5711
3.55262,-0.00175092,0.000601675,0.00341329,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.371031,0.913048,0.169348,0.033003,0.039097,0.043477,-38.463,-34.622,-54.547,0.0691149,22.5319
3.58509,-0.00116928,0.000833411,0.00340466,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.371676,0.912564,0.170538,0.030923,0.039337,0.043455,-38.455,-34.504,-54.477,0.0673547,22.5291
3.63936,0.00348197,0.00297441,0.00710553,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.368455,0.913679,0.171557,0.03175,0.038451,0.044382,-38.441,-34.315,-54.364,0.0600324,22.6304
3.66789,0.00385429,0.00336704,0.00694921,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.370979,0.913903,0.164789,0.030931,0.038689,0.046425,-38.431,-34.206,-54.3,0.0594726,22.6885
3.72704,0.00152579,0.00489509,-0.00074707,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.370273,0.913279,0.16976,0.032671,0.038273,0.046064,-38.417,-33.99,-54.17,0.0567513,22.8859
3.7541,0.00095315,0.00457138,-0.000461383,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.37223,0.913356,0.165003,0.030552,0.037436,0.045832,-38.408,-33.899,-54.117,0.0551668,22.9604
3.8101,-0.000619801,0.00720237,0.00531266,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.371266,0.91272,0.170598,0.033043,0.038808,0.045214,-38.384,-33.685,-53.991,0.048298,23.1329
3.83894,-8.34009E-05,0.00653057,0.00458855,-0.00122127,0.150731,0.988574,0.162911,0.0615776,0.984717,0.369768,0.91428,0.165423,0.030795,0.037827,0.047811,-38.369,-33.581,-53.931,0.0497655,23.2397
3.90424,-0.000463771,0.00371131,0.00171906,-0.00222807,0.151027,0.988527,0.163229,0.0612111,0.984688,0.368979,0.914728,0.164706,0.03135,0.038948,0.046631,-38.341,-33.329,-53.785,0.0546086,23.5123
3.93342,-0.00044522,0.00356285,0.0017782,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.368454,0.913713,0.171379,0.032839,0.037376,0.042482,-38.328,-33.228,-53.725,0.051824,23.6159
4.00071,0.00123532,0.00124601,0.00720686,-0.00222807,0.151027,0.988527,0.162911,0.0615776,0.984717,0.369233,0.913564,0.170494,0.032329,0.039002,0.044369,-38.301,-32.979,-53.581,0.0532058,23.7541
