test for writing sensor data
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
1.08369,0.0572693,0.451586,1,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.274746,0.957572,0.0870148,0.070119,-0.040595,0.040822,-169.388,29.394,-90.222,3.73553e+44,21.3646,3.73553e+44,61.9481
1.1124,-0.351084,1,-1,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.276353,0.957005,0.0881479,0.069936,-0.044336,0.042882,-169.311,29.465,-90.072,3.73553e+44,26.5006,3.73553e+44,64.5245
1.16765,0.0173,0.065349,-1,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275615,0.957081,0.0896209,0.067658,-0.041171,0.041843,-169.157,29.603,-89.775,3.73553e+44,33.4875,3.73553e+44,66.1523
1.19513,0.0360856,0.309162,0.0124403,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276134,0.956838,0.0906177,0.067435,-0.04213,0.042066,-169.065,29.684,-89.6,3.73553e+44,34.2037,3.73553e+44,65.0097
1.25093,-1,0.0844011,-0.00980928,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275103,0.957404,0.0877229,0.06942,-0.042155,0.04113,-168.915,29.816,-89.313,3.73553e+44,32.8912,3.73553e+44,59.4366
1.27671,1,1,0.237068,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274048,0.957636,0.0884884,0.06766,-0.043592,0.040896,-168.844,29.878,-89.177,3.73553e+44,34.3719,3.73553e+44,58.7123
1.3316,-1,-1,0.0108416,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.272867,0.957684,0.0915673,0.068186,-0.04441,0.040238,-168.686,30.014,-88.876,3.73553e+44,30.0918,3.73553e+44,49.4238
1.36051,1,-1,1,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.272895,0.957743,0.0908628,0.068789,-0.042601,0.040997,-168.607,30.082,-88.725,3.73553e+44,26.6008,3.73553e+44,44.1145
1.41534,0.0153015,0.0606859,0.00098245,-0.079931,0.256376,0.963266,0.0924493,0.189399,0.977538,0.275067,0.957062,0.0914847,0.069252,-0.043171,0.040338,-168.447,30.216,-88.422,3.73553e+44,27.4641,3.73553e+44,39.5139
1.44108,0.0146894,0.0583864,0.00119896,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275301,0.957547,0.0855225,0.068085,-0.042717,0.041692,-168.367,30.283,-88.27,3.73553e+44,28.1488,3.73553e+44,38.0026
1.5009,0.0141019,0.0563068,0.0014068,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.273689,0.957706,0.0888467,0.069115,-0.042696,0.041459,-168.191,30.429,-87.937,3.73553e+44,29.5541,3.73553e+44,35.7315
1.52678,0.0134099,0.0539266,0.00135053,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276064,0.957139,0.0875974,0.070026,-0.043503,0.042008,-168.117,30.49,-87.798,3.73553e+44,30.0296,3.73553e+44,35.2976
1.58518,0.0132572,0.0463976,0.00794741,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275438,0.957074,0.0902437,0.06906,-0.043775,0.04132,-167.945,30.629,-87.477,3.73553e+44,30.8096,3.73553e+44,35.3846
1.60503,0.0123432,0.0447975,0.00801322,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.274581,0.957398,0.0894104,0.068278,-0.042798,0.041501,-167.887,30.677,-87.366,3.73553e+44,30.9959,3.73553e+44,35.6854
1.67009,0.0158144,0.0482496,0.00858801,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.277294,0.956485,0.0907972,0.069363,-0.043478,0.041404,-167.692,30.831,-87.002,3.73553e+44,31.256,3.73553e+44,37.2401
1.69789,0.0151819,0.0459359,0.00798868,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276907,0.95696,0.0868849,0.070291,-0.042526,0.041873,-167.61,30.896,-86.848,3.73553e+44,31.2386,3.73553e+44,38.0144
1.75388,0.0118886,0.0456333,0.00971557,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274377,0.957462,0.0893509,0.068624,-0.043259,0.042396,-167.438,31.031,-86.525,3.73553e+44,31.0521,3.73553e+44,39.491
1.78001,0.0114131,0.043808,0.00932694,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.27532,0.957229,0.0889447,0.069516,-0.043576,0.042058,-167.362,31.09,-86.384,3.73553e+44,30.8974,3.73553e+44,40.065
1.83459,0.0115961,0.0397534,-0.00127829,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.277182,0.956646,0.0894301,0.067404,-0.044358,0.04212,-167.196,31.219,-86.076,3.73553e+44,30.5023,3.73553e+44,40.906
1.86759,0.0108764,0.0381633,-0.00186667,-0.079931,0.256376,0.963266,0.0930948,0.189728,0.977413,0.276955,0.956938,0.0869758,0.068806,-0.043807,0.042837,-167.097,31.296,-85.892,3.73553e+44,30.253,3.73553e+44,41.1542
1.92236,0.0104414,0.033695,0.00242876,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276075,0.956658,0.0926721,0.067857,-0.041427,0.042142,-166.928,31.425,-85.58,3.73553e+44,29.8565,3.73553e+44,41.139
1.95726,0.00976792,0.0319635,0.00245951,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276737,0.956531,0.0920075,0.067258,-0.041953,0.041615,-166.821,31.505,-85.382,3.73553e+44,29.6416,3.73553e+44,40.8798
2.01064,0.00694707,0.0343941,0.000826309,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275901,0.957021,0.0893792,0.068123,-0.041485,0.042266,-166.649,31.631,-85.069,3.73553e+44,29.4387,3.73553e+44,40.1841
2.02857,0.00666918,0.0327626,0.00117696,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.277498,0.95694,0.0852112,0.068361,-0.042814,0.041256,-166.58,31.682,-84.942,3.73553e+44,29.3982,3.73553e+44,39.8872
2.09557,0.00614661,0.0310684,0.00125779,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274667,0.957455,0.0885266,0.069978,-0.042117,0.042977,-166.387,31.824,-84.587,3.73553e+44,29.3229,3.73553e+44,38.7156
2.11362,0.00577285,0.0296977,0.00133538,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275695,0.957199,0.0881078,0.070781,-0.040796,0.040963,-166.334,31.863,-84.488,3.73553e+44,29.3117,3.73553e+44,38.3952
2.16757,0.00720466,0.0272308,0.00294469,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.277147,0.956718,0.0887687,0.069087,-0.04282,0.042483,-166.169,31.982,-84.186,3.73553e+44,29.2509,3.73553e+44,37.4989
2.19163,0.00691647,0.0261416,0.0025711,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276995,0.956559,0.0909354,0.0689,-0.041905,0.041932,-166.09,32.038,-84.042,3.73553e+44,29.2303,3.73553e+44,37.1479
2.24641,0.00791883,0.0256075,-0.00213622,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274882,0.957027,0.092411,0.06724,-0.043086,0.042331,-165.915,32.161,-83.725,3.73553e+44,29.2259,3.73553e+44,36.4723
2.27277,0.00785789,0.0243274,-0.00256238,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274788,0.957666,0.0858329,0.067304,-0.044361,0.04209,-165.836,32.216,-83.581,3.73553e+44,29.209,3.73553e+44,36.2051
2.32755,0.00767147,0.0287262,0.0026562,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.274036,0.957646,0.0884216,0.067988,-0.045074,0.041449,-165.66,32.338,-83.263,3.73553e+44,29.1529,3.73553e+44,35.7925
2.35356,0.00736461,0.0278329,0.00216624,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274538,0.957205,0.091581,0.068347,-0.045472,0.042339,-165.571,32.399,-83.105,3.73553e+44,29.1091,3.73553e+44,35.6452
2.41987,0.00297716,0.0213477,0.00630036,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275697,0.956952,0.0907384,0.069265,-0.040681,0.041484,-165.362,32.541,-82.727,3.73553e+44,28.8915,3.73553e+44,35.3114
2.45158,0.00260227,0.0199822,0.00553674,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.273247,0.957538,0.0919669,0.068816,-0.04223,0.041576,-165.257,32.611,-82.537,3.73553e+44,28.8169,3.73553e+44,35.1859
2.50625,0.00531203,0.0213573,-0.00146354,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276532,0.956707,0.0907787,0.069026,-0.04303,0.04158,-165.077,32.73,-82.214,3.73553e+44,28.6769,3.73553e+44,34.9908
2.53263,0.00522745,0.0201193,-0.001405,-0.079931,0.256376,0.963266,0.0931236,0.189388,0.977476,0.274745,0.957574,0.0869872,0.068452,-0.044634,0.0409,-164.995,32.783,-82.067,3.73553e+44,28.6291,3.73553e+44,34.9003
2.58982,0.00501835,0.0181634,0.00402309,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276301,0.956677,0.0917936,0.068846,-0.042586,0.042244,-164.805,32.905,-81.73,3.73553e+44,28.46,3.73553e+44,34.6582
2.6152,0.00456181,0.0171811,0.00386216,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275617,0.957022,0.0902428,0.067716,-0.043945,0.041969,-164.722,32.958,-81.583,3.73553e+44,28.3909,3.73553e+44,34.5335
2.66969,0.00527465,0.0173891,0.00473089,-0.0789562,0.255802,0.963499,0.0928225,0.189073,0.977566,0.273641,0.957591,0.090227,0.069306,-0.04251,0.042004,-164.539,33.075,-81.259,3.73553e+44,28.2752,3.73553e+44,34.2271
2.69165,0.00557527,0.016182,0.00415795,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274727,0.957246,0.0905862,0.068154,-0.044057,0.040962,-164.465,33.122,-81.125,3.73553e+44,28.2186,3.73553e+44,34.0789
2.74563,0.00586387,0.015151,0.00335212,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.276951,0.956452,0.0921808,0.069116,-0.042236,0.041542,-164.279,33.236,-80.799,3.73553e+44,28.0348,3.73553e+44,33.6414
2.81632,0.00345498,0.0126264,-0.000874826,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.274789,0.956907,0.0939126,0.069291,-0.042711,0.040456,-164.027,33.389,-80.355,3.73553e+44,27.8644,3.73553e+44,32.9966
2.84622,0.00306098,0.0123771,-0.000967735,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276677,0.956667,0.0907607,0.067804,-0.042913,0.042287,-163.942,33.439,-80.207,3.73553e+44,27.8008,3.73553e+44,32.7297
2.91844,0.000636305,0.0130332,0.000861602,-0.0789562,0.255802,0.963499,0.0928225,0.189073,0.977566,0.275477,0.957016,0.0907357,0.068291,-0.042717,0.041406,-163.696,33.585,-79.776,3.73553e+44,27.6648,3.73553e+44,32.0967
2.94559,0.000738755,0.0123839,0.00031553,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.2741,0.957361,0.0912647,0.068076,-0.042857,0.041777,-163.611,33.636,-79.626,3.73553e+44,27.6536,3.73553e+44,31.9042
3.00041,0.0455045,-1,0.170718,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.277471,0.956265,0.0925582,0.069292,-0.042168,0.041712,-163.426,33.745,-79.297,3.73553e+44,24.3283,3.73553e+44,28.7676
3.02916,1,0.26952,-1,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275243,0.95711,0.0904517,0.070476,-0.043284,0.041588,-163.323,33.805,-79.117,3.73553e+44,28.3583,3.73553e+44,32.1161
3.08392,0.00673416,0.017047,-0.00234909,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276305,0.956715,0.0913877,0.068632,-0.044557,0.042563,-163.136,33.914,-78.787,3.73553e+44,28.8664,3.73553e+44,32.8193
3.11388,0.00620899,0.0161094,-0.00199933,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276061,0.957059,0.0884745,0.068401,-0.043625,0.042466,-163.033,33.972,-78.606,3.73553e+44,28.7165,3.73553e+44,32.8547
3.16896,0.00634434,0.00791876,0.00102239,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275285,0.957003,0.0914549,0.068218,-0.043086,0.042555,-162.843,34.079,-78.274,3.73553e+44,28.3965,3.73553e+44,32.8704
3.19253,0.00609056,0.00811362,0.0011094,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.27415,0.957075,0.0940732,0.069644,-0.041925,0.041765,-162.765,34.123,-78.138,3.73553e+44,28.2628,3.73553e+44,32.8771
3.24719,0.00584694,0.00817278,0.0060532,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.272322,0.958245,0.0872248,0.070289,-0.0438,0.04194,-162.573,34.229,-77.804,3.73553e+44,27.9486,3.73553e+44,32.8954
3.27235,0.00574096,0.00797377,0.00581107,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276592,0.956697,0.0907011,0.068779,-0.042978,0.041553,-162.486,34.277,-77.652,3.73553e+44,27.7656,3.73553e+44,32.9079
3.32709,-0.00126748,0.00918964,-0.00414192,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274242,0.956879,0.09578,0.070134,-0.040708,0.041679,-162.294,34.382,-77.317,3.73553e+44,27.4919,3.73553e+44,33.0925
3.35698,-0.00121678,0.00869416,-0.00512736,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.276688,0.956573,0.0917192,0.067306,-0.042737,0.041443,-162.189,34.438,-77.135,3.73553e+44,27.3594,3.73553e+44,33.2631
