test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
0.956624,0.00988376,0.0330854,0.0033498,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0143841,0.99944,-0.0301964,0.000488,0.001307,-0.001142,-104.629,0.468,91.779,0.0793646,6.05897,0.484787,21.0918
0.984863,0.00974421,0.0322736,0.00359951,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0050119,0.999517,-0.0306851,-0.000688,0.000918,-0.00037,-104.626,0.467,91.779,0.0781442,6.22319,0.48491,19.7435
1.05351,0.00961025,0.0314943,0.00358343,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00654792,0.999273,-0.0375482,0.00026,-0.000099,0.00025,-104.621,0.468,91.78,0.0783469,6.32608,0.487297,16.7147
1.08447,0.00935374,0.0311298,0.00318429,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0049076,0.999412,-0.0339442,-0.000517,-0.000839,0.001958,-104.619,0.469,91.779,0.0778087,6.39336,0.487792,15.4746
1.14116,0.0092354,0.030652,0.00280112,-0.204832,0.117762,0.971687,-0.0214928,0.146859,0.988924,-0.00960493,0.999628,-0.025545,0.000254,0.00003,-0.00166,-104.621,0.469,91.779,0.0781407,6.30039,0.487847,13.3613
1.17368,0.00886598,0.0301934,0.00243327,-0.204452,0.117805,0.971762,-0.0214928,0.146859,0.988924,-0.00767258,0.999583,-0.0278259,-0.00112,-0.00004,-0.000738,-104.621,0.469,91.779,0.0767923,6.31751,0.486936,12.2635
1.2283,0.00863924,0.0294972,0.00182433,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.0052056,0.999578,-0.0285798,-0.000535,0.000588,-0.001892,-104.622,0.468,91.78,0.076347,6.43712,0.485857,10.6179
1.25367,0.00829367,0.028701,0.00136765,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00878172,0.99938,-0.0341057,0.001207,0.000465,0.001727,-104.622,0.468,91.78,0.0767117,6.37191,0.486453,9.90411
1.30897,0.00796193,0.0278088,0.00719643,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00500574,0.999615,-0.0272762,-0.000567,-0.000973,0.000043,-104.622,0.469,91.782,0.0769228,6.48221,0.484215,8.56098
1.33633,-1,-1,0.0074629,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0136898,0.999358,-0.0331008,-0.000498,0.000459,-0.00007,-104.621,0.47,91.781,1.44854,7.35876,1.48081,9.30443
1.39109,1,1,1,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00672556,0.999459,-0.0322012,-0.000099,-0.000172,0.001032,-104.62,0.47,91.781,1.7099,7.95773,1.784,8.7339
1.41547,-1,1,-1,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00826996,0.999542,-0.029098,-0.000967,-0.000037,-0.000196,-104.62,0.47,91.781,1.77779,5.30849,2.14372,5.75513
1.47377,0.00423145,0.00662504,1,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.0120383,0.999381,-0.0330543,-0.000467,0.000185,0.001186,-104.623,0.469,91.782,1.00513,8.46588,1.06732,8.40177
1.50295,0.0258149,1,1,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00977855,0.999653,-0.0244464,-0.000829,0.00101,-0.0026,-104.622,0.47,91.782,1.4305,8.76964,1.67096,9.56665
1.56357,0.00836162,0.0254106,-0.00346206,-0.203992,0.117837,0.971855,-0.0211485,0.146837,0.988935,-0.00163696,0.999466,-0.0326369,-0.002518,-0.000165,0.00103,-104.621,0.469,91.782,0.0688559,7.15627,0.468972,7.77692
1.59458,0.00815506,0.02465,-0.00357939,-0.2047,0.118133,0.97167,-0.0214928,0.146859,0.988924,-0.0107307,0.99928,-0.0363821,-0.000168,0.001201,0.000931,-104.621,0.47,91.782,0.0692571,6.60976,0.466816,6.86415
1.66077,0.00808466,0.0239198,-0.00381992,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00908585,0.999342,-0.0351184,-0.000044,-0.001619,0.001524,-104.626,0.471,91.781,0.0703222,6.28608,0.463907,5.7243
1.69227,0.00788917,0.0230909,-0.00417873,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0113263,0.999576,-0.0268363,0.000157,-0.00103,-0.001941,-104.627,0.469,91.782,0.0696232,6.21699,0.460646,5.41114
1.74772,0.00220172,0.0210162,-0.00439528,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0120281,0.999457,-0.0306819,0.000352,0.000071,-0.00159,-104.63,0.471,91.782,0.0724103,6.13017,0.458001,5.07701
1.77373,0.00211366,0.0197918,-0.00370786,-0.204452,0.117805,0.971762,-0.0211485,0.146837,0.988935,-0.00939336,0.999576,-0.0275675,0.000468,-0.000229,-0.000623,-104.629,0.47,91.783,0.0720393,6.17322,0.455552,5.03444
1.84136,0.00305232,0.0220698,0.00334716,-0.204794,0.117471,0.97173,-0.0211485,0.146837,0.988935,-0.00542529,0.999482,-0.0317328,0.000036,0.000416,0.000806,-104.626,0.47,91.782,0.0711151,6.38504,0.449952,5.14028
1.87018,0.00280233,0.0215707,0.00359698,-0.204667,0.117823,0.971714,-0.0214928,0.146859,0.988924,-0.00755895,0.999314,-0.0362625,0.000626,0.0004,0.00053,-104.623,0.47,91.782,0.0712465,6.35027,0.447668,5.16154
1.92669,0.00243443,0.0210916,0.0033252,-0.2047,0.118133,0.97167,-0.0214928,0.146859,0.988924,-0.00562034,0.999502,-0.0310652,-0.001304,0.001041,-0.000239,-104.621,0.468,91.781,0.0691136,6.40841,0.441287,5.27441
1.98518,0.005023,0.0184573,-0.00294711,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00971346,0.999566,-0.0278112,0.00008,-0.00014,-0.003098,-104.623,0.469,91.783,0.0671299,6.29115,0.435254,5.29086
2.01206,0.00482208,0.0175911,-0.00244552,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00460439,0.999561,-0.0292634,-0.00185,-0.000177,0.000468,-104.623,0.469,91.781,0.0651758,6.3736,0.431686,5.35376
2.0667,-1,-1,1,-0.204657,0.117743,0.971727,-0.0211485,0.146837,0.988935,-0.00929845,0.999533,-0.0291215,-0.00161,-0.000064,-0.001902,-104.623,0.468,91.782,1.75539,10.4346,1.73632,8.90936
2.09528,1,1,1,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.0027637,0.999436,-0.0334715,-0.001478,0.001388,0.001201,-104.619,0.467,91.782,1.70677,9.75069,1.77219,10.2554
2.1523,-0.00157302,0.0317136,-1,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0056231,0.999583,-0.02832,-0.000845,0.00038,-0.002416,-104.617,0.467,91.782,1.00592,5.40899,1.13377,4.84374
2.21493,0.00428915,0.0137274,0.0048822,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00705946,0.999373,-0.0346834,0.000187,-0.00033,0.002152,-104.62,0.467,91.784,0.0621646,6.00691,0.412825,4.70184
2.24425,0.00373388,0.013562,0.00315209,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00837043,0.999348,-0.035115,0.001005,-0.000076,0.003034,-104.62,0.468,91.784,0.062996,6.12029,0.411295,4.77049
2.30809,0.00588676,0.0186472,0.00123538,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0120681,0.999611,-0.025159,-0.001399,0.000879,-0.003597,-104.621,0.468,91.785,0.0614232,6.12999,0.406465,4.84989
2.33614,0.00539549,0.0184129,0.00118596,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0041963,0.999335,-0.0362315,0.001094,0.000623,0.00333,-104.622,0.469,91.785,0.0637311,6.26962,0.406812,4.94423
2.40043,-0.773874,1,0.00438351,-0.204452,0.117805,0.971762,-0.0211485,0.146837,0.988935,-0.0139611,0.99939,-0.0319984,0.001462,0.000241,-0.000082,-104.621,0.469,91.785,1.31263,4.83529,1.65126,7.16734
2.43106,-1,-1,0.00758106,-0.204022,0.118147,0.971811,-0.0214928,0.146859,0.988924,-0.0128384,0.999463,-0.0301602,0.000693,0.000005,-0.00171,-104.621,0.469,91.784,1.44054,6.39187,1.43869,6.24403
2.48546,0.00193147,0.0134834,-0.00227805,-0.204452,0.117805,0.971762,-0.0214928,0.146859,0.988924,-0.0106874,0.999522,-0.0290085,0.000883,0.0004,-0.000434,-104.619,0.469,91.784,0.0567947,6.29273,0.386594,5.98097
2.51189,0.00185422,0.0129441,-0.00205903,-0.204657,0.117743,0.971727,-0.0214928,0.146859,0.988924,-0.00644178,0.999601,-0.0275054,-0.001203,-0.000533,-0.001245,-104.619,0.468,91.784,0.0546539,6.33049,0.382458,5.95045
2.56698,-0.000394287,0.0121705,0.000325571,-0.203992,0.117837,0.971855,-0.0214928,0.146859,0.988924,-0.0107195,0.999568,-0.0273603,0.000482,-0.001127,-0.002176,-104.623,0.469,91.785,0.0570342,6.23433,0.378693,5.84067
2.59192,-0.000378516,0.0114279,0.000952058,-0.204667,0.117823,0.971714,-0.0214928,0.146859,0.988924,-0.00440581,0.999401,-0.0343243,0.000022,0.000545,0.001084,-104.624,0.468,91.785,0.0550684,6.32465,0.374302,5.83933
2.64824,-0.0016424,0.0130172,0.000786074,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00317007,0.999594,-0.0283261,-0.001578,-0.000817,0.000934,-104.624,0.467,91.785,0.0560275,6.51154,0.371291,5.87085
2.67533,-0.0015767,0.0126244,0.000243023,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0119373,0.999369,-0.0334653,0.001117,0.000109,0.001256,-104.623,0.467,91.785,0.0573462,6.34502,0.369623,5.79233
2.73882,-0.00151363,0.0121194,0.000361204,-0.204452,0.117805,0.971762,-0.0211485,0.146837,0.988935,-0.0112473,0.999472,-0.0304698,0.000509,0.000405,-0.000337,-104.623,0.467,91.784,0.0559642,6.20791,0.363169,5.65129
2.79728,-0.00132518,0.0117625,0.000346756,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00582653,0.999403,-0.0340392,0.000057,0.001307,0.002119,-104.621,0.468,91.784,0.0544545,6.35386,0.357276,5.63323
2.85238,0.000646354,0.00630386,-0.00465529,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00480907,0.999365,-0.0353006,-0.000152,-0.00062,0.000924,-104.623,0.47,91.784,0.0509294,6.42106,0.349267,5.60729
2.8813,0.000364696,0.00630751,-0.00395747,-0.204452,0.117805,0.971762,-0.0211485,0.146837,0.988935,-0.00899146,0.999381,-0.0340245,0.001121,-0.000349,0.002378,-104.623,0.47,91.784,0.0521893,6.35078,0.34793,5.55077
2.93576,0.028743,0.0260257,0.0146949,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00796473,0.999369,-0.0346159,0.000208,0.000586,0.00161,-104.623,0.472,91.783,0.0462834,6.31981,0.339538,5.53209
2.96817,-1,0.0389492,-0.0159483,-0.204355,0.117804,0.971782,-0.0214928,0.146859,0.988924,-0.00784887,0.999457,-0.0320071,0.001017,0.000096,0.000797,-104.621,0.473,91.783,1.04666,6.41643,1.24954,5.67101
3.02318,-0.0915649,1,0.00203793,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00869832,0.999488,-0.0308023,-0.00122,-0.000598,-0.002863,-104.621,0.472,91.783,1.02533,5.05621,1.28776,7.36657
3.09356,0.00436163,0.00724013,-0.00262516,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00674232,0.9996,-0.02748,-0.001147,0.001159,-0.001599,-104.619,0.472,91.783,0.0413364,6.06468,0.322638,7.26189
3.12409,0.00457087,0.00746213,-0.00290386,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00531392,0.999528,-0.0302485,-0.001505,0.001359,0.000821,-104.622,0.471,91.782,0.0408369,6.2435,0.319699,7.12465
3.18146,0.00349272,0.00703575,-0.00445043,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00734965,0.999655,-0.0252134,-0.001322,0.000212,-0.001599,-104.623,0.473,91.782,0.0420109,6.34693,0.315911,6.85581
3.20536,0.00335302,0.00662641,-0.00388871,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00835122,0.999397,-0.0337104,0.00026,0.000034,0.000299,-104.628,0.475,91.781,0.0432394,6.32497,0.314815,6.7367
3.26063,0.00769547,0.00968681,-0.000024002,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00990977,0.999355,-0.034531,0.000242,-0.001726,0.001902,-104.632,0.474,91.782,0.0417342,6.24559,0.310883,6.46413
3.28514,0.00725975,0.00917143,-0.000278846,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00848554,0.999658,-0.024741,-0.001064,-0.000394,-0.001512,-104.63,0.474,91.782,0.0397943,6.27848,0.306664,6.36998
3.35172,0.00392896,0.00370895,0.000254079,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00897431,0.999616,-0.0262091,0.001292,0.000843,-0.001163,-104.627,0.473,91.782,0.0409834,6.30793,0.299945,6.11124
3.38042,0.003516,0.00317689,0.000627622,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00734941,0.999316,-0.0362367,0.000382,-0.000248,0.002026,-104.626,0.473,91.782,0.0405565,6.32506,0.298085,6.00951
3.4351,0.00125107,0.00610798,0.00249286,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00541191,0.999468,-0.0321651,-0.001238,0.000643,0.001278,-104.629,0.473,91.782,0.0416686,6.41545,0.295585,5.88017
3.46147,0.00132893,0.00599156,0.00290475,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.01112,0.999473,-0.0305035,0.002044,-0.001131,0.000953,-104.633,0.474,91.782,0.0452061,6.32557,0.296905,5.7746
3.51821,0.0033222,0.00460078,0.0052187,-0.203992,0.117837,0.971855,-0.0214928,0.146859,0.988924,-0.0102236,0.999354,-0.0344534,0.000126,-0.000977,0.00207,-104.632,0.474,91.782,0.0406964,6.23624,0.289003,5.56638
3.53954,0.00344512,0.00467255,0.00488205,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.0110346,0.999343,-0.0345341,0.000541,-0.000204,0.001313,-104.631,0.475,91.782,0.0405026,6.2085,0.287082,5.48994
3.59519,-0.00372729,0.00614838,0.00161712,-0.203992,0.117837,0.971855,-0.0214928,0.146859,0.988924,-0.00776608,0.999679,-0.0241157,-0.001362,-0.000566,-0.002079,-104.63,0.474,91.783,0.0462693,6.31711,0.288312,5.38525
3.62205,-0.0033224,0.00551873,0.00116873,-0.203992,0.117837,0.971855,-0.0211485,0.146837,0.988935,-0.00530641,0.999341,-0.0359203,0.001528,-0.000054,0.003201,-104.628,0.474,91.783,0.0477701,6.37405,0.287777,5.345
3.68066,0.00653105,0.00273994,-0.0039941,-0.204657,0.117743,0.971727,-0.0214928,0.146859,0.988924,-0.00593813,0.999551,-0.0293835,-0.000534,-0.001374,-0.002889,-104.627,0.474,91.783,0.0363939,6.42036,0.275142,5.24245
3.71292,0.0057582,0.00250244,-0.00357853,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0029653,0.999509,-0.0311867,-0.001855,0.00128,0.000205,-104.628,0.473,91.783,0.0346423,6.51132,0.270794,5.22087
3.77142,-0.00956339,0.0323462,-0.0134376,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.0108122,0.999415,-0.0324366,0.000711,-0.001704,0.000526,-104.631,0.473,91.783,0.0702106,6.20884,0.304954,5.03237
3.79857,-0.00103659,0.00716554,0.0255991,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00796746,0.999508,-0.0303376,-0.001082,-0.001697,-0.001499,-104.632,0.473,91.782,0.0507623,6.28637,0.273201,5.02294
3.85421,0.00349327,0.007432,0.000418406,-0.204667,0.117823,0.971714,-0.0214928,0.146859,0.988924,-0.0103918,0.999548,-0.0282208,0.000463,-0.000093,-0.002167,-104.633,0.473,91.782,0.040884,6.23708,0.268756,4.89423
3.88329,0.00348144,0.00700682,0.000273768,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00449885,0.999461,-0.0325144,-0.000007,0.000048,0.001376,-104.633,0.471,91.783,0.0401066,6.35281,0.266617,4.88939
3.93789,0.00321428,0.00634284,7.01321E-06,-0.204022,0.118147,0.971811,-0.0214928,0.146859,0.988924,-0.00429514,0.999438,-0.0332362,0.000454,-0.000586,0.000559,-104.629,0.47,91.782,0.0403319,6.45925,0.263492,4.87398
3.99687,0.997785,1,1,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00887694,0.999421,-0.0328549,-0.000299,0.000249,0.001764,-104.63,0.471,91.781,1.71432,7.72805,1.74173,8.88929
4.02913,-0.000516194,0.0217977,-0.98737,-0.2047,0.118133,0.97167,-0.0214928,0.146859,0.988924,-0.0123288,0.999548,-0.0274086,0.000661,-0.000997,-0.00147,-104.633,0.471,91.781,0.992115,5.1226,1.05892,6.63221
4.08541,-0.00291436,0.00580991,0.000939632,-0.204452,0.117805,0.971762,-0.0214928,0.146859,0.988924,-0.00683547,0.999406,-0.0337692,0.000352,-0.00003,0.002252,-104.633,0.471,91.78,0.0490428,5.88922,0.261851,6.08223
4.11657,-0.00241408,0.00608913,0.00115785,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.01313,0.999406,-0.031858,-0.000138,0.0013,0.001742,-104.635,0.471,91.78,0.0477942,5.97946,0.258824,5.88981
4.17069,-0.00193381,0.00622927,0.00136734,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.00512271,0.999542,-0.0298142,-0.000354,-0.000665,-0.001298,-104.636,0.47,91.78,0.0478843,6.31586,0.256538,5.71094
4.23184,1,1,-1,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0127506,0.999545,-0.0273373,-0.000758,-0.000373,-0.002305,-104.636,0.47,91.782,1.71526,4.22455,1.77154,7.66284
4.25896,0.00166344,-0.0126896,-1,-0.204412,0.117503,0.971807,-0.0211485,0.146837,0.988935,-0.0112227,0.999532,-0.0284648,-0.001565,-0.000278,-0.002551,-104.634,0.471,91.781,0.998454,4.88874,1.05606,8.13506
4.32018,-0.00166734,0.00303172,-0.00609361,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.011348,0.999546,-0.02791,0.000098,0.001291,-0.002099,-104.633,0.472,91.78,0.050529,5.29014,0.24711,6.56457
4.34924,-0.00134485,0.00303835,-0.00623357,-0.204794,0.117471,0.97173,-0.0211485,0.146837,0.988935,-0.00767965,0.999583,-0.0278515,0.000314,-0.00072,-0.002085,-104.631,0.472,91.781,0.0511275,5.70819,0.246741,6.06984
4.40409,0.00382503,0.00240521,-0.00662374,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00816304,0.999564,-0.0283666,0.000951,-0.000396,-0.003082,-104.631,0.473,91.782,0.0464506,6.11732,0.239393,5.54988
4.43178,0.00367203,0.00294851,-0.00533557,-0.205069,0.118095,0.971597,-0.0214928,0.146859,0.988924,-0.00520754,0.999337,-0.0360443,-0.000884,0.000514,0.001509,-104.632,0.473,91.781,0.0444711,6.25782,0.236371,5.40979
4.48979,0.00339724,0.00359798,-0.00384313,-0.203992,0.117837,0.971855,-0.0211485,0.146837,0.988935,-0.0067404,0.99952,-0.0302297,0.000732,0.000303,-0.001133,-104.637,0.473,91.782,0.0463263,6.3784,0.234173,5.2373
4.55892,-0.00402906,0.000768121,-0.0036894,-0.204667,0.117823,0.971714,-0.0214928,0.146859,0.988924,-0.0141607,0.999501,-0.0282195,-0.000133,-0.000283,-0.001981,-104.637,0.473,91.781,0.0518268,6.12941,0.233256,4.9803
4.59312,-0.0041237,0.000865297,-0.00366973,-0.204452,0.117805,0.971762,-0.0214928,0.146859,0.988924,-0.0107446,0.999355,-0.0342805,0.001656,-0.00133,0.000393,-104.635,0.473,91.782,0.0535022,6.15381,0.233401,4.88323
4.649,0.00115732,0.00236551,0.00133734,-0.204022,0.118147,0.971811,-0.0211485,0.146837,0.988935,-0.0130492,0.999285,-0.0354776,0.000801,-0.000139,0.001542,-104.635,0.474,91.782,0.047345,6.11418,0.225132,4.71115
4.67648,0.00136684,0.00239879,0.00205125,-0.204452,0.117805,0.971762,-0.0214928,0.146859,0.988924,-0.00500996,0.999539,-0.0299575,-0.000473,-0.001549,-0.001923,-104.634,0.474,91.782,0.0469711,6.26977,0.223126,4.71108
4.73713,0.000434217,0.00599603,0.000718941,-0.204355,0.117804,0.971782,-0.0211485,0.146837,0.988935,-0.00796511,0.999315,-0.0361493,-0.000344,0.000846,0.002665,-104.635,0.473,91.782,0.0472326,6.32063,0.221438,4.64024
4.7697,0.000033142,0.006012,0.00107389,-0.204412,0.117503,0.971807,-0.0214928,0.146859,0.988924,-0.00979319,0.999416,-0.032746,-0.000549,0.000368,0.002017,-104.636,0.473,91.783,0.0475768,6.28794,0.220011,4.58081
