test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
1.08925,1,0.100882,-0.169111,-0.285607,0.26354,0.921399,-0.105716,0.288938,0.951493,-0.0493995,0.998503,0.023475,-0.011635,0.161658,0.01597,-102.204,2.631,88.368,1.25545,2.79377,1.25295,70.0338
1.11616,-1,1,-0.0194926,-0.29297,0.263851,0.918994,-0.113047,0.2893,0.95054,-0.0445463,0.998791,0.0208018,-0.012321,0.180276,0.011842,-101.942,2.617,88.361,1.3007,3.31368,2.84565,71.8731
1.17254,1,-0.0859083,1,-0.299345,0.263253,0.91711,-0.120289,0.289059,0.949724,-0.0411001,0.998774,0.0276046,-0.010346,0.138736,0.010585,-101.383,2.588,88.353,1.64087,5.50421,2.11975,66.6489
1.20009,0.185341,1,1,-0.306487,0.263978,0.914539,-0.127199,0.289713,0.948624,-0.0513505,0.998061,0.0351884,-0.009178,0.129864,0.012413,-101.182,2.575,88.346,1.58734,7.32802,2.85651,64.0669
1.25787,-0.0523434,0.100749,-0.165114,-0.314705,0.263322,0.911933,-0.135057,0.290018,0.947443,-0.0341117,0.999043,0.027371,0.001315,0.111872,0.005626,-100.759,2.566,88.346,0.276298,5.93745,1.59475,57.9554
1.2868,0.00614509,-0.0847092,1,-0.320619,0.263635,0.90978,-0.142222,0.290028,0.946392,-0.0347617,0.998943,0.0300862,-0.002479,0.081331,0.004049,-100.623,2.556,88.342,1.06438,8.14209,2.60117,50.9385
1.34481,0.193468,0.16843,0.0228749,-0.332642,0.263449,0.905508,-0.154919,0.290064,0.944385,-0.0318721,0.999136,0.0266789,0.006824,-0.039757,-0.003685,-100.554,2.564,88.342,0.546315,7.3682,2.08621,40.424
1.37076,0.17788,0.102081,-0.16658,-0.337227,0.263056,0.903924,-0.159422,0.290154,0.943608,-0.0455029,0.998398,0.0336147,0.002864,-0.089419,-0.011904,-100.663,2.568,88.341,0.532469,6.48498,1.98671,35.9577
1.42515,0.00467954,-0.106959,-0.011632,-0.340964,0.2627,0.902626,-0.163306,0.289966,0.943001,-0.0419905,0.998474,0.0358605,0.000405,-0.095984,-0.00814,-101.006,2.591,88.331,0.240888,5.93441,2.10698,24.9767
1.45343,0.00398075,-0.10268,-0.0110388,-0.343011,0.262838,0.901809,-0.165523,0.290445,0.942467,-0.0543047,0.997862,0.0363729,0.001982,-0.115579,-0.015976,-101.189,2.61,88.328,0.260095,5.71578,2.16347,19.6726
