test for writing sensor data,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err, attitude_err
3.02553,0.0174161,0.0145331,0.101624,-0.00781234,0.139265,0.990224,0.172613,0.0957673,0.980323,0.180445,0.983195,0.0277057,0.043971,0.062903,-0.037585,106.648,12.042,84.265,0.0990281,32.2519
3.07971,0.0188938,0.00755671,0.114698,-0.00809796,0.138883,0.990276,0.173273,0.0964334,0.980141,0.171961,0.984731,0.0270821,0.04513,0.057685,-0.035646,106.784,12.196,84.431,0.0849974,33.1272
3.11089,0.0181381,0.00738234,0.11011,-0.0081246,0.138119,0.990382,0.173222,0.0971095,0.980084,0.165991,0.985749,0.0273253,0.044608,0.060509,-0.022198,106.868,12.271,84.532,0.0824552,33.6351
3.17756,-0.16239,0.00818173,-0.0726829,-0.00973309,0.138592,0.990302,0.173226,0.0988173,0.979912,0.157949,0.986948,0.0313852,0.043414,0.063407,-0.032913,107.057,12.406,84.747,0.316192,35.6784
3.20978,0.0232009,0.00658295,0.125299,-0.00841517,0.138158,0.990374,0.173169,0.0998498,0.979818,0.15249,0.987957,0.0262172,0.04376,0.063547,-0.033733,107.137,12.488,84.842,0.0452975,36.047
3.2651,0.0192039,0.0179076,0.139688,-0.00965442,0.13788,0.990402,0.173502,0.10051,0.979691,0.140896,0.989733,0.0240429,0.043574,0.061346,-0.026434,107.287,12.617,85.024,0.0414948,36.655
3.29697,0.0179242,0.0169355,0.133844,-0.00965442,0.13788,0.990402,0.174155,0.101181,0.979506,0.14006,0.989833,0.0247586,0.044346,0.064897,-0.033182,107.373,12.689,85.121,0.0342671,36.99
3.35193,0.0176577,1,-1,-0.00911713,0.137477,0.990463,0.173776,0.102895,0.979395,0.124927,0.991847,0.0251489,0.043775,0.063861,-0.041841,107.529,12.848,85.297,1.50937,45.0309
3.37859,-0.173263,0.0117395,-0.0803914,-0.00923192,0.137232,0.990496,0.173773,0.103938,0.979285,0.125224,0.991778,0.0263738,0.044759,0.062186,-0.052134,107.6,12.942,85.386,0.273348,45.3576
3.44447,0.0176577,0.0213321,0.12625,-0.00919119,0.136816,0.990554,0.173401,0.10562,0.979171,0.112199,0.993445,0.0218676,0.043407,0.055305,-0.041756,107.752,13.178,85.59,0.0358582,44.4935
3.47043,0.0173351,0.0200951,0.1212,-0.00920699,0.136525,0.990594,0.173361,0.106653,0.979066,0.109382,0.993711,0.0239559,0.043086,0.065004,-0.043788,107.847,13.294,85.71,0.0520382,44.163
3.5253,0.0142708,0.00517324,0.105479,-0.00989249,0.136134,0.990641,0.173663,0.107992,0.978866,0.0957284,0.995187,0.0209438,0.042457,0.059422,-0.032323,107.971,13.42,85.855,0.0638537,43.8859
3.55617,0.0144674,0.00586163,0.101516,-0.00956006,0.136206,0.990634,0.174297,0.109342,0.978603,0.0875583,0.995937,0.0210467,0.045249,0.060536,-0.041714,108.053,13.505,85.953,0.0717463,43.8499
3.61119,-0.163396,0.0103915,-0.0898045,-0.00980888,0.135418,0.99074,0.173957,0.110045,0.978585,0.0795254,0.996568,0.0229695,0.043165,0.063015,-0.043581,108.193,13.673,86.128,0.233084,44.7772
3.6379,0.0157997,0.00905918,0.109376,-0.00998613,0.135481,0.99073,0.174266,0.111391,0.978378,0.0732024,0.997064,0.022461,0.043296,0.064916,-0.046441,108.269,13.763,86.218,0.092161,44.8235
3.69324,0.0161994,0.0121235,0.107511,-0.0105109,0.134735,0.990826,0.174231,0.112389,0.97827,0.0636838,0.997781,0.019422,0.044052,0.059576,-0.049655,108.421,13.946,86.398,0.0897671,45.026
3.71804,0.0152956,0.0116386,0.103211,-0.0106283,0.134485,0.990859,0.174226,0.113429,0.978151,0.0615625,0.997842,0.0228311,0.043053,0.059239,-0.050906,108.484,14.035,86.48,0.0892057,45.1393
3.77314,0.012631,0.0167013,0.108007,-0.010585,0.134071,0.990915,0.173842,0.11409,0.978142,0.0467733,0.998682,0.0211399,0.044947,0.063947,-0.051194,108.63,14.236,86.665,0.0862592,45.6408
3.80185,0.0118699,0.0161612,0.102535,-0.010585,0.134071,0.990915,0.17381,0.115452,0.977988,0.0435852,0.998684,0.0270494,0.043725,0.064099,-0.062497,108.709,14.349,86.763,0.0865747,45.9459
3.86059,0.0128025,0.0149621,0.0945416,-0.0112864,0.133387,0.991,0.174099,0.117499,0.977693,0.0302347,0.999279,0.0229825,0.043786,0.058909,-0.067979,108.853,14.59,86.944,0.0751571,46.858
3.88605,0.0125462,0.0150031,0.0910157,-0.0109568,0.13346,0.990994,0.173798,0.118185,0.977664,0.0279672,0.999469,0.0167395,0.043634,0.057404,-0.063713,108.914,14.7,87.026,0.0704935,47.2729
3.94323,0.0137453,0.0131379,0.0904828,-0.0109698,0.132751,0.991089,0.173743,0.118855,0.977592,0.0154182,0.999631,0.0223615,0.041403,0.057378,-0.05975,109.066,14.946,87.216,0.0696839,48.4283
3.97527,0.0130676,0.0132519,0.0864798,-0.0109698,0.132751,0.991089,0.173702,0.119847,0.977479,0.00684842,0.999768,0.0204431,0.04274,0.057938,-0.046661,109.156,15.065,87.324,0.0761687,49.1564
4.03261,0.00893744,0.00992111,0.0730235,-0.0109602,0.132091,0.991177,0.173987,0.121889,0.977175,-0.000715994,0.999834,0.0182067,0.039181,0.05116,0.038609,109.303,15.114,87.503,0.160787,50.4637
4.06178,0.00909155,0.00939636,0.0702304,-0.0112984,0.131728,0.991222,0.173654,0.122921,0.977105,0,0.999836,0.0180989,0.033326,0.044922,0.12421,109.381,14.958,87.598,0.24799,50.9252
4.12246,0.0133324,0.00774149,0.0582123,-0.0113809,0.131361,0.991269,0.173609,0.123921,0.976987,0.00643415,0.999745,0.0216514,0.034356,0.070655,0.142413,109.548,14.545,87.754,0.286142,51.63
4.14973,0.0125433,0.00717603,0.0552443,-0.0124579,0.130952,0.99131,0.173603,0.1246,0.976902,0.00675458,0.99978,0.0198544,0.031169,0.05987,0.156553,109.63,14.34,87.826,0.299476,51.9105
4.20526,0.00922768,0.0103423,0.065441,-0.0101761,0.130678,0.991373,0.174904,0.125239,0.976588,0.000714697,0.999861,0.0166422,0.030495,0.061409,0.238911,109.803,13.639,87.973,0.36861,52.6028
4.24165,0.00898648,0.00980074,0.0626954,-0.0101761,0.130678,0.991373,0.174257,0.124577,0.976788,0.00438967,0.999722,0.0231734,0.030265,0.075612,0.232679,109.94,13.188,88.07,0.365489,53.1577
4.29642,0.00552247,0.00527088,0.0817475,-0.00987754,0.130638,0.991381,0.175568,0.12421,0.9766,0.0115171,0.999742,0.0195688,0.027641,0.064267,0.292935,110.143,12.384,88.215,0.395751,53.8151
4.32899,0.00504576,0.00506005,0.0782218,-0.00987754,0.130638,0.991381,0.175598,0.123864,0.976639,0.0111212,0.999686,0.0224465,0.021802,0.071614,0.292018,110.267,11.849,88.296,0.394461,54.0886
4.38366,0.00791358,0.00984582,0.0766278,-0.00948174,0.130662,0.991382,0.175612,0.123185,0.976722,0.0272804,0.999464,0.0180848,0.029809,0.064629,0.305243,110.48,10.949,88.437,0.391742,53.7441
4.41021,0.00772494,0.00970779,0.0734347,-0.00992368,0.13105,0.991326,0.175632,0.122507,0.976804,0.0286873,0.999358,0.0214389,0.028816,0.071964,0.306182,110.581,10.48,88.503,0.390273,53.3804
4.46433,0.00679232,0.00411208,0.0726354,-0.00919415,0.131033,0.991335,0.175358,0.120833,0.977061,0.0386799,0.998941,0.0249021,0.032325,0.069777,0.257251,110.779,9.666,88.638,0.32952,52.4016
4.49555,0.00626482,0.00356389,0.0693462,-0.00922833,0.131452,0.99128,0.175681,0.120838,0.977003,0.0402851,0.998865,0.0253949,0.03083,0.067927,0.254992,110.893,9.211,88.718,0.321454,51.9067
4.54979,0.00852975,0.00609529,0.0618853,-0.0103582,0.131644,0.991243,0.175714,0.119479,0.977164,0.0488002,0.998418,0.027915,0.030374,0.066587,0.288119,111.084,8.383,88.848,0.342026,51.1389
4.58002,0.00844437,0.00572357,0.059282,-0.00910211,0.13199,0.991209,0.175395,0.118794,0.977305,0.0534218,0.998365,0.0203269,0.029303,0.066949,0.299172,111.192,7.887,88.915,0.345929,50.7349
4.63462,0.00844437,0.00599003,0.0724719,-0.0104361,0.132355,0.991147,0.175777,0.117772,0.97736,0.0602935,0.997899,0.0237304,0.031379,0.073319,0.296036,111.365,7.015,89.029,0.317579,49.7679
4.66154,0.00772289,0.00575043,0.069573,-0.0104361,0.132355,0.991147,0.175752,0.117439,0.977404,0.0685005,0.997347,0.0246397,0.030077,0.073205,0.294113,111.469,6.564,89.091,0.310739,49.1897
4.71636,0.029706,0.564655,-1,-0.00875154,0.132319,0.991169,0.175464,0.116438,0.977576,0.0748496,0.99687,0.0254611,0.028899,0.064955,0.317145,111.647,5.631,89.206,1.40796,53.7444
4.74368,-0.686012,-1,-0.375419,-0.00878729,0.132716,0.991115,0.175813,0.115731,0.977597,0.0837011,0.996227,0.0229206,0.029991,0.071468,0.321024,111.734,5.141,89.26,1.53585,52.8208
4.79846,0.00852227,0.0172083,0.579049,-0.00894328,0.133793,0.990969,0.175523,0.11372,0.977885,0.0910963,0.995517,0.0254579,0.029123,0.069004,0.303765,111.931,4.106,89.379,0.345682,48.0278
4.85803,0.00758966,0.0122788,0.0681074,-0.00879936,0.134028,0.990938,0.175548,0.113397,0.977918,0.0995752,0.994731,0.0244087,0.031509,0.072504,0.290664,112.117,3.204,89.487,0.224237,45.9907
4.88775,0.00728607,0.0120434,0.0649994,-0.00884383,0.134434,0.990883,0.175878,0.112362,0.977978,0.101532,0.994502,0.0256126,0.030137,0.069849,0.29481,112.221,2.714,89.545,0.221758,45.2021
4.94154,0.00861838,0.0089791,0.0715278,-0.00858363,0.134103,0.99093,0.175595,0.111326,0.978148,0.108774,0.993697,0.0271166,0.033129,0.078806,0.296557,112.386,1.846,89.641,0.218835,43.6882
4.97123,0.00814575,0.00874784,0.0684109,-0.00887335,0.134806,0.990832,0.175281,0.110014,0.978352,0.118584,0.992553,0.0278601,0.029374,0.07042,0.292099,112.469,1.356,89.692,0.207218,42.8405
5.02651,0.00769201,0.00827002,0.0654186,-0.00965641,0.13511,0.990784,0.175296,0.109307,0.978429,0.124318,0.991889,0.026479,0.030269,0.068704,0.302657,112.648,0.433,89.788,0.208209,41.4872
5.08559,0.00449446,0.0106682,0.0722134,-0.00840862,0.135419,0.990753,0.175311,0.10865,0.9785,0.136313,0.990311,0.026528,0.027571,0.070719,0.308249,112.835,-0.573,89.888,0.200502,40.2092
5.11349,1,-1,-1,-0.00788999,0.135893,0.990692,0.175369,0.106936,0.978678,0.13866,0.989935,0.0283043,0.03011,0.065707,0.303423,112.915,-1.041,89.931,1.92513,42.1197
5.17005,0.0115557,0.107794,-0.125102,-0.00823273,0.135792,0.990703,0.175342,0.1066,0.978719,0.151631,0.988102,0.0257313,0.028397,0.067035,0.303097,113.082,-2.001,90.019,0.30199,41.7229
5.19895,1,0.00360693,-0.126035,-0.00777091,0.136114,0.990663,0.174726,0.10559,0.978939,0.15413,0.98778,0.0231143,0.031561,0.077911,0.296806,113.17,-2.46,90.06,0.98971,41.3558
5.25341,1,-1,-0.126568,-0.00779118,0.136817,0.990566,0.175098,0.103909,0.979052,0.163881,0.986147,0.0256447,0.029383,0.068651,0.306965,113.335,-3.382,90.14,1.46721,39.4265
5.28333,0.0288758,1,-1,-0.00783175,0.137233,0.990508,0.175101,0.102866,0.979162,0.167848,0.985353,0.0301004,0.028818,0.068987,0.318075,113.427,-3.909,90.18,1.44878,41.6856
5.33731,0.00689263,0.0137325,0.0864692,-0.00744097,0.137138,0.990524,0.175139,0.101832,0.979263,0.17752,0.983793,0.0252437,0.02788,0.066764,0.333417,113.607,-4.921,90.251,0.227559,39.3239
5.36624,0.00623321,0.0130553,0.0830104,-0.00825473,0.137879,0.990415,0.174508,0.100843,0.979478,0.183564,0.98262,0.027596,0.028213,0.070298,0.327275,113.757,-5.77,90.306,0.244435,37.9976
5.42433,-0.0871619,0.0181181,-0.106311,-0.00793246,0.13794,0.990409,0.174848,0.100164,0.979487,0.193561,0.980694,0.0278269,0.022066,0.069206,0.301371,113.896,-6.501,90.354,0.391677,36.1994
5.45753,-0.00629052,0.0182513,-0.0354322,-0.00701552,0.138159,0.990385,0.174552,0.0987895,0.97968,0.201798,0.978964,0.0301267,0.027538,0.072388,0.309528,113.996,-7.118,90.394,0.304086,34.9782
